Sample_Index,col0,col1
27033,-2789,-9604
27034,9495,10871
27035,-6885,-392
27036,10518,1655
27037,-3816,3702
27038,12562,7795
27039,-2796,-8584
27040,8464,7797
27041,2319,-5512
27042,17671,13938
27043,-6901,-7562
27044,7432,6771
27045,-2806,-5514
27046,4360,-1417
27047,-4853,-392
27048,5385,-2438
27049,-6899,5752
27050,6410,-7556
27051,-1781,10871
27052,-756,-8580
27053,1291,11895
27054,1290,-6533
27055,5384,6776
27056,-2806,-8579
27057,6407,12919
27058,-8948,-2439
27059,9480,632
27060,-9971,4726
27061,7434,-3464
27062,-4851,7797
27063,3340,-10629
27064,-7920,9847
27065,5390,-6533
27066,1293,11894
27067,-5872,-5511
27068,2319,11892
27069,-9964,7793
27070,6417,-6539
27071,-2797,5747
27072,4369,-8584
27073,4367,2679
27074,-3823,-8580
27075,5391,4730
27076,-5870,633
27077,8462,12915
27078,-2800,-1420
27079,5390,-9607
27080,6411,8821
27081,-9968,4723
27082,271,2674
27083,6412,19049
27084,-4849,-4500
27085,8459,2667
27086,-7921,-404
27087,11530,619
27088,5384,618
27089,-1783,-405
27090,-3829,1642
27091,-2803,3689
27092,2316,-6547
27093,267,7786
27094,-756,617
27095,14597,-1430
27096,-5880,7783
27097,3335,4709
27098,-4854,11872
27099,-1781,-8603
27100,15620,6754
27101,-3834,3681
27102,10497,-12696
27103,256,-1431
27104,-8955,-406
27105,7426,5736
27106,-1789,8804
27107,6400,-8599
27108,6397,11876
27109,-5888,-4505
27110,6397,-3479
27111,-7935,4711
27112,2304,-5526
27113,5374,6759
27114,-2816,4709
27115,-4861,-4504
27116,9471,2663
27117,-3839,11874
27118,-5884,-3484
27119,6401,-3482
27120,-766,9826
27121,-6906,-4507
27122,6403,-9622
27123,-6905,10853
27124,-3831,-3481
27125,10500,-1432
27126,-5881,7781
27127,-2807,6754
27128,9477,-6554
27129,-6903,1637
27130,-1782,-1434
27131,6407,-3480
27132,-1784,12898
27133,-9971,3681
27134,7434,-4508
27135,265,10847
27136,-8946,-416
27137,5388,-3486
27138,10503,8798
27139,-3831,5724
27140,5383,-8607
27141,-3831,12891
27142,-5876,-4514
27143,10503,1629
27144,-8948,2652
27145,1291,-8607
27146,3338,8797
27147,-5875,-2465
27148,9481,-4510
27149,-3829,7775
27150,-2803,-7581
27151,9481,-1436
27152,-4852,5730
27153,5386,-5531
27154,1289,12895
27155,-4852,-7581
27156,7433,8799
27157,-10993,2654
27158,5389,-5535
27159,3340,3680
27160,267,-5533
27161,6408,5729
27162,-4853,608
27163,9479,-3486
27164,-5878,5728
27165,7431,607
27166,8451,9819
27167,-15093,-420
27168,11526,5722
27169,-3832,-6562
27170,263,3677
27171,-6901,8793
27172,-756,-6563
27173,11527,2652
27174,-9972,-419
27175,17668,-7583
27176,-2810,1632
27177,-3832,-9627
27178,8452,7778
27179,-8951,609
27180,6406,-4508
27181,-5879,13918
27182,-1782,-4511
27183,8454,8797
27184,-12020,-1442
27185,6409,-2464
27186,-5876,10843
27187,5386,-14749
27188,-3828,5729
27189,10503,6750
27190,4357,1629
27191,-5880,-3489
27192,7429,5725
27193,-4856,2652
27194,5382,-4513
27195,1285,10842
27196,1284,7767
27197,9472,5717
27198,-6908,7762
27199,6401,-4523
27200,256,13903
27201,2303,-10667
27202,8443,3668
27203,-8960,-3498
27204,6397,-425
27205,-4864,5717
27206,11515,-11685
27207,2298,8791
27208,-6914,-3495
27209,15607,-1446
27210,3318,7767
27211,7411,-11683
27212,4337,4699
27213,-2829,-8608
27214,3314,10843
27215,-2828,-3491
27216,-779,5723
27217,-4872,7768
27218,-775,-2470
27219,-4868,7767
27220,-4865,-1448
27221,7420,-4517
27222,-5889,4697
27223,-3839,-8610
27224,-2813,14935
27225,-7929,-9636
27226,10498,603
27227,-3836,4697
27228,1283,-7587
27229,4353,8793
27230,9469,9813
27231,-6911,-426
27232,9469,5716
27233,-5888,2643
27234,2303,-5546
27235,6396,13904
27236,-6912,3663
27237,8444,-4526
27238,251,9806
27239,-4866,-5551
27240,1277,-4524
27241,-8958,7761
27242,-5883,-3501
27243,6402,-1452
27244,-765,10831
27245,-6905,-4526
27246,2310,-429
27247,-5879,6736
27248,1288,-6572
27249,5382,6737
27250,-2808,-430
27251,4358,-429
27252,-2808,4689
27253,-4853,-4524
27254,3338,5714
27255,-8945,1617
27256,270,-1454
27257,2317,8782
27258,-9966,-1457
27259,7439,590
27260,-752,13896
27261,-9963,-4533
27262,8465,-11695
27263,-2797,2640
27264,-2795,-6572
27265,2324,-5545
27266,2323,6740
27267,-6889,-8615
27268,4373,-9634
27269,6418,4700
27270,-10984,-4513
27271,7445,-10651
27272,6418,3684
27273,-13031,1635
27274,3352,-15765
27275,7445,11878
27276,-3817,6755
27277,-3815,-12694
27278,6422,5736
27279,277,8804
27280,5395,-6552
27281,274,-1431
27282,-4843,-4500
27283,8465,2667
27284,-9962,4713
27285,7443,-3477
27286,-3819,5737
27287,276,-4500
27288,6417,6761
27289,-1774,4711
27290,7439,614
27291,-5870,5732
27292,6415,-5529
27293,-2799,4709
27294,1296,-7575
27295,-1775,5735
27296,6414,-10643
27297,-2800,9833
27298,2319,-6547
27299,6412,3692
27300,-2802,-6544
27301,5388,8812
27302,-4849,-7568
27303,-1776,9836
27304,1295,-4497
27305,-3823,8811
27306,2320,-2451
27307,-10986,1644
27308,3349,-1427
27309,-746,1644
27310,277,8808
27311,-3817,-4501
27312,1302,6760
27313,4372,-1431
27314,-3818,4711
27315,6419,-408
27316,-7913,-1431
27317,10514,-406
27318,-8937,-405
27319,8467,6760
27320,-7913,-2454
27321,10514,5736
27322,-3820,615
27323,1299,1638
27324,-7913,3685
27325,3350,5731
27326,-3816,-5530
27327,3351,7779
27328,-744,-9624
27329,2327,4710
27330,1302,-4503
27331,-1769,9829
27332,1302,1636
27333,-4839,-1435
27334,4375,-3481
27335,-1768,6756
27336,8468,-1435
27337,-12006,5731
27338,4376,5729
27339,1303,-414
27340,5397,7775
27341,2324,-6557
27342,-2794,7776
27343,2325,-4509
27344,-1770,7776
27345,-3816,-1439
27346,11539,5727
27347,-3819,-1440
27348,6418,1631
27349,-3820,-3487
27350,7441,1632
27351,-7915,2655
27352,6418,-4510
27353,-5867,3681
27354,7442,-2461
27355,-4843,6752
27356,5395,-3486
27357,-3819,6751
27358,-1770,-4510
27359,4372,6751
27360,-1771,-5534
27361,5395,9822
27362,-8936,-417
27363,2327,7772
27364,-744,-1443
27365,7445,10840
27366,-1770,-10658
27367,3349,10841
27368,-6887,-3493
27369,6422,5721
27370,-7910,600
27371,-2788,6741
27372,-739,-6567
27373,-738,6742
27374,2333,-3496
27375,-3809,7765
27376,8475,-4520
27377,-7905,5718
27378,6428,-3496
27379,3355,-3494
27380,4377,-2468
27381,2328,12886
27382,-743,-3496
27383,3352,7765
27384,1303,-3497
27385,-2791,14928
27386,12563,-7596
27387,274,7761
27388,-1773,-5548
27389,3346,5714
27390,-7914,-1453
27391,-6886,-5546
27392,-3812,3669
27393,8472,-426
27394,-3814,597
27395,9494,596
27396,-8933,3667
27397,5401,-428
27398,-3813,3667
27399,7448,-2475
27400,-3814,2644
27401,3353,-1451
27402,-4836,6738
27403,283,-3500
27404,4377,7761
27405,-1766,-3501
27406,7447,4689
27407,-5862,-7595
27408,2329,5715
27409,-5860,-2475
27410,7449,1620
27411,-6883,5714
27412,5403,-7594
27413,-5858,1621
27414,-4831,-3497
27415,5407,3670
27416,-5854,5716
27417,7455,-7592
27418,-736,3671
27419,6429,-5542
27420,1308,6743
27421,-4833,-9636
27422,8475,-7584
27423,-6881,4702
27424,6428,-417
27425,-4833,5725
27426,-8924,5723
27427,3363,-3491
27428,1314,1628
27429,-733,-6560
27430,6432,8796
27431,-1759,-419
27432,11548,-5536
27433,-1763,9820
27434,-2785,-5537
27435,6428,2654
27436,-5857,2653
27437,2334,-7583
27438,-4831,1632
27439,-4828,-415
27440,5410,-1438
27441,-1757,3681
27442,-2779,-3485
27443,3364,3682
27444,-6872,-413
27445,8484,1634
27446,-2778,6751
27447,293,-4510
27448,3364,4704
27449,-3802,3679
27450,2341,-416
27451,292,4702
27452,-731,-6558
27453,4387,3681
27454,-3803,1632
27455,292,-2462
27456,291,5728
27457,-1756,-9627
27458,7457,3684
27459,288,3683
27460,-3806,5729
27461,5408,4703
27462,-5853,3678
27463,2338,-3488
27464,2337,7773
27465,-6875,-2465
27466,5411,1630
27467,1314,2653
27468,-2780,-7583
27469,2339,2656
27470,-5850,607
27471,2341,-3487
27472,8481,2656
27473,-6875,4702
27474,292,-7582
27475,6433,5728
27476,-2781,6749
27477,5409,-5536
27478,-734,607
27479,289,-2463
27480,6430,608
27481,-3808,5726
27482,3359,-6558
27483,7452,2657
27484,-2786,2656
27485,2333,-5533
27486,3356,8799
27487,-5857,1630
27488,5405,4700
27489,2332,-1443
27490,4378,-3489
27491,2329,8795
27492,-6883,-5538
27493,6426,605
27494,2329,3676
27495,-1766,-3490
27496,6423,605
27497,-2791,4699
27498,2328,-6561
27499,3351,5725
27500,-2791,-2465
27501,8469,2654
27502,2324,6747
27503,-1771,-5538
27504,4371,1629
27505,-748,3676
27506,-2794,603
27507,3349,602
27508,1300,6743
27509,-3818,-424
27510,6419,-423
27511,2322,7766
27512,-6890,597
27513,8466,-426
27514,273,4692
27515,-4844,595
27516,3347,-4522
27517,2322,4692
27518,1297,7761
27519,-1774,592
27520,6415,1615
27521,-8940,4685
27522,-3818,-6575
27523,5396,-2477
27524,-3818,7760
27525,-1769,-5549
27526,5397,2642
27527,-1770,3665
27528,277,-430
27529,-1770,-4523
27530,-1769,5715
27531,1302,-5546
27532,4372,5716
27533,-6888,-2474
27534,2327,-4519
27535,-3815,4695
27536,-742,-7589
27537,3353,3674
27538,-1766,6743
27539,281,-4518
27540,4375,2649
27541,-744,5719
27542,-743,-4518
27543,5399,3673
27544,-4838,1624
27545,1305,-3494
27546,3352,3673
27547,-2790,-1446
27548,4376,-2468
27549,279,6745
27550,-4838,-3493
27551,9494,-420
27552,4372,5722
27553,-2794,4696
27554,4372,-10658
27555,275,2653
27556,-6889,-1442
27557,9491,-4511
27558,1298,8797
27559,-749,-4512
27560,9487,-415
27561,-752,7774
27562,1295,-3488
27563,4365,607
27564,-2801,5725
27565,1294,-7583
27566,7435,2656
27567,-3827,-3486
27568,4363,-2460
27569,-756,2659
27570,-5873,-4506
27571,8459,1637
27572,-3827,4707
27573,1292,-412
27574,3339,6753
27575,-1780,1632
27576,-6896,-4509
27577,6413,5729
27578,-3825,1632
27579,3342,-1439
27580,-4847,8797
27581,-4844,-5536
27582,7441,2655
27583,-750,6748
27584,-1773,-11678
27585,4369,4704
27586,-5868,6749
27587,-4841,-3489
27588,4373,-1440
27589,-1770,4702
27590,277,-5535
27591,7442,1632
27592,-3820,5726
27593,-747,-4511
27594,5395,-414
27595,-4842,4704
27596,4372,-3486
27597,-747,4704
27598,-2793,2655
27599,1302,-4510
27600,-1769,6751
27601,-744,-2463
27602,4374,4703
27603,-4839,1630
27604,6422,-2464
27605,-4839,4702
27606,5399,605
27607,-1768,5723
27608,2327,-3491
27609,-744,10840
27610,-6884,-2470
27611,3355,4696
27612,-1764,-2470
27613,6425,601
27614,280,-2469
27615,10515,1626
27616,-5866,3673
27617,4372,-3493
27618,-2794,7768
27619,277,-7588
27620,-746,6745
27621,-6886,-4516
27622,2329,-2466
27623,-4836,5724
27624,5402,-419
27625,-1765,5723
27626,2330,-420
27627,-4835,7769
27628,1308,600
27629,-2786,5718
27630,-2784,-3496
27631,-735,6741
27632,-734,-3497
27633,8478,4693
27634,-5855,596
27635,8477,5714
27636,-3809,-1453
27637,6428,2642
27638,-5857,-1453
27639,6428,2642
27640,-6880,-1453
27641,4382,594
27642,-3808,-2476
27643,4382,595
27644,-737,6736
27645,4381,-2478
27646,-2785,4688
27647,4381,-1455
27648,1308,5711
27649,2331,-3503
27650,2330,6734
27651,281,-3504
27652,280,3663
27653,-2790,-4526
27654,2329,4688
27655,-1766,-2478
27656,4376,3665
27657,-4837,2640
27658,3354,-1455
27659,-4835,4687
27660,5403,-432
27661,-4834,2639
27662,285,-3503
27663,3356,6734
27664,1307,-1457
27665,282,3662
27666,-3812,-3504
27667,5402,2639
27668,-6882,-1456
27669,5404,5710
27670,-2786,2637
27671,3357,4683
27672,-1762,-1460
27673,1309,4682
27674,-738,-4531
27675,2333,5707
27676,-1762,-6577
27677,-737,4685
27678,-736,-2481
27679,4382,590
27680,-1761,1613
27681,3358,3660
27682,-4831,2635
27683,2336,1610
27684,-3806,-1461
27685,3361,7752
27686,1312,-3510
27687,1311,6727
27688,3358,-2487
27689,-3808,3656
27690,1311,-3510
27691,-3807,4680
27692,6430,-1463
27693,-1761,4679
27694,5405,-5558
27695,-1762,-1461
27696,3357,-1460
27697,-2785,4682
27698,4381,-4531
27699,-2785,6730
27700,3358,-5555
27701,2333,1612
27702,-5856,-2482
27703,6429,3661
27704,-3809,-434
27705,7452,589
27706,-4833,-434
27707,5405,589
27708,-3809,1612
27709,5405,-435
27710,-2785,1612
27711,4381,1611
27712,-1762,5705
27713,285,-3509
27714,-738,6728
27715,285,-3510
27716,284,1609
27717,-6880,-2485
27718,4382,1610
27719,-2784,-437
27720,4382,2634
27721,-6878,585
27722,6431,-3509
27723,-1760,1610
27724,6429,1609
27725,1308,4679
27726,-6880,-1464
27727,6429,-2486
27728,-5856,-437
27729,5406,-3507
27730,-2784,5707
27731,-735,586
27732,3360,585
27733,-4829,-2485
27734,4385,-1460
27735,-1758,2635
27736,-3804,-1460
27737,1315,2635
27738,2338,-436
27739,1313,2635
27740,-734,4681
27741,289,-3509
27742,1312,3658
27743,-3806,-3508
27744,3361,587
27745,-2781,-2483
27746,4385,1612
27747,-2781,587
27748,4385,-1460
27749,-1758,4682
27750,289,-4531
27751,-734,5707
27752,-1757,-1460
27753,4385,4682
27754,-3805,-437
27755,6432,3658
27756,-3806,-2484
27757,5408,-435
27758,-2782,2636
27759,1313,-4529
27760,4383,6732
27761,-5854,1611
27762,3361,-436
27763,-5852,1611
27764,1315,-2483
27765,-732,2636
27766,-4825,1611
27767,294,586
27768,-4823,585
27769,5415,-1462
27770,294,5704
27771,-5847,-2486
27772,9509,-437
27773,-1754,5705
27774,2341,1608
27775,3364,4678
27776,-4825,-3512
27777,3366,583
27778,-729,3654
27779,3366,2629
27780,3365,3652
27781,-2777,-443
27782,-728,-2489
27783,5414,5701
27784,-5847,3652
27785,4391,-2490
27786,2342,4676
27787,-3800,-1467
27788,1319,580
27789,6436,-443
27790,291,-3513
27791,4385,2630
27792,-3805,581
27793,1314,-2489
27794,6431,1606
27795,-2783,2629
27796,2336,-1466
27797,287,4676
27798,-1760,-2490
27799,2335,2629
27800,-736,580
27801,4382,1603
27802,-2784,2626
27803,2335,-2492
27804,2334,5698
27805,-2784,-2492
27806,5406,579
27807,-1761,-444
27808,3358,-443
27809,-1761,2628
27810,3358,-3514
27811,-4831,4676
27812,288,-2490
27813,-735,2629
27814,-1758,-2489
27815,2337,3654
27816,5407,-3512
27817,4381,-2486
27818,-2785,-437
27819,5405,1610
27820,-7903,585
27821,2336,2632
27822,-2782,-1463
27823,4384,2632
27824,-1759,-1463
27825,2336,3656
27826,287,-1463
27827,-2783,3656
27828,288,-3510
27829,-2782,5704
27830,2337,-1463
27831,-6875,-438
27832,4387,1609
27833,-1756,-2485
27834,2339,4681
27835,1314,-1462
27836,-733,3657
27837,4385,-2485
27838,-2781,2634
27839,4385,-1461
27840,288,4681
27841,1311,-2485
27842,-736,3658
27843,3359,-1461
27844,-1760,2634
27845,3359,-437
27846,-2783,1610
27847,3360,2633
27848,-4829,1608
27849,2338,-439
27850,-3804,1608
27851,291,-2486
27852,5409,1609
27853,-734,-3509
27854,4384,3658
27855,-4829,-437
27856,6432,586
27857,-735,3657
27858,5407,-438
27859,-1760,1609
27860,7453,-438
27861,-2785,1609
27862,6428,-1462
27863,-1763,2633
27864,3356,-2485
27865,283,2634
27866,1306,-2484
27867,-5859,587
27868,284,3658
27869,283,-1461
27870,2330,4681
27871,-1765,-2485
27872,3354,586
27873,281,-1461
27874,3352,5705
27875,-743,-2485
27876,-1766,4681
27877,281,-1462
27878,280,3657
27879,1303,-2485
27880,-2791,586
27881,3352,3657
27882,-1767,-2485
27883,3352,3658
27884,279,-1461
27885,278,6728
27886,-1769,-1463
27887,278,5703
27888,277,-3511
27889,276,3656
27890,-747,-439
27891,276,4679
27892,3347,-440
27893,-1772,4678
27894,2323,-441
27895,-748,1606
27896,5394,-441
27897,273,5701
27898,1296,-1466
27899,-751,4676
27900,1296,-4537
27901,271,5701
27902,3342,-442
27903,-1777,3653
27904,2318,-442
27905,-3824,1605
27906,2319,2628
27907,270,5698
27908,2317,-2492
27909,3340,3651
27910,-4849,-2491
27911,1294,580
27912,-1777,1603
27913,3342,1602
27914,-1777,2625
27915,2318,-1470
27916,-1777,1601
27917,1294,-1470
27918,-2800,3649
27919,2319,-1470
27920,3342,3649
27921,-753,-2493
27922,2318,1602
27923,-1777,-445
27924,3342,-444
27925,-1777,1603
27926,2318,-444
27927,-3824,1603
27928,4366,578
27929,-1777,2625
27930,2318,-446
27931,-753,3649
27932,-752,-446
27933,3343,577
27934,-1776,576
27935,3343,1599
27936,-1776,-1472
27937,3343,3647
27938,-1776,-1472
27939,1295,3647
27940,-752,-2495
27941,5390,1600
27942,3341,-2494
27943,1292,2625
27944,1291,-1470
27945,-2803,2625
27946,2316,-446
27947,-1779,-445
27948,5387,1602
27949,-1780,-1469
27950,267,4673
27951,3338,-1470
27952,-757,1601
27953,2314,1600
27954,-757,575
27955,2314,1598
27956,-2804,-449
27957,1291,2622
27958,1290,3645
27959,1289,1596
27960,4359,-451
27961,-4854,572
27962,2313,1595
27963,1288,-452
27964,-759,2619
27965,3336,2618
27966,-1783,-1477
27967,1288,1594
27968,3335,-453
27969,2310,5689
27970,5380,3640
27971,3331,1591
27972,-1788,3638
27973,4354,-457
27974,-3836,1590
27975,259,2613
27976,1282,-4552
27977,-765,3639
27978,-764,-2503
27979,259,3640
27980,3330,-455
27981,-2812,4663
27982,2307,-456
27983,-2811,567
27984,2308,2614
27985,-763,-457
27986,-762,3638
27987,3333,-457
27988,-2809,2614
27989,2310,-457
27990,-1785,566
27991,1286,1589
27992,2309,-458
27993,-1786,1589
27994,2309,2612
27995,1284,-1483
27996,-1787,2612
27997,3332,1587
27998,-1787,-1484
27999,-762,3635
28000,2309,-460
28001,-1786,2611
28002,3333,1586
28003,-762,-1485
28004,261,2610
28005,2308,-461
28006,-763,-460
28007,260,3635
28008,3331,-460
28009,-1788,-1483
28010,1283,3636
28011,3330,563
28012,-765,1586
28013,3330,2609
28014,1281,-1486
28015,-1790,1585
28016,2305,2608
28017,1280,-1487
28018,-767,2608
28019,1280,2607
28020,2303,-464
28021,-1792,-463
28022,-767,4655
28023,-766,2606
28024,-5883,22052
28025,-24303,1571
28026,5391,-24017
28027,23812,12841
28028,-7928,23070
28029,7429,-26069
28030,27896,-8656
28031,2295,23077
28032,-19199,3620
28033,13563,-29133
28034,22768,23080
28035,-9995,-3542
28036,14574,-13775
28037,16614,23078
28038,-21263,4644
28039,-15111,-16851
28040,20719,2604
28041,-784,23073
28042,-9995,1568
28043,10480,-24020
28044,19687,10791
28045,-11027,9763
28046,-12045,-18899
28047,11502,26145
28048,-24326,7710
28049,16626,-14810
28050,29924,9762
28051,-10007,21016
28052,-22284,-15840
28053,19691,-8667
28054,5353,23066
28055,-23307,14867
28056,-2825,-11751
28057,36070,15890
28058,-19216,-12775
28059,6381,-28121
28060,18660,17951
28061,-27406,17943
28062,-12040,-16864
28063,24812,-9691
28064,9448,19996
28065,-13073,2587
28066,13545,-30166
28067,24797,7719
28068,-18202,14880
28069,-20240,-13785
28070,9452,26139
28071,-15116,9751
28072,-7944,-26076
28073,12530,-5593
28074,-2828,21021
28075,-26367,-12764
28076,9469,-20945
28077,24817,23076
28078,-13064,23065
28079,-14081,-21980
28080,31984,-3546
28081,-27394,-473
28082,7419,-21966
28083,20721,9774
28084,-7947,23075
28085,-18178,-7641
28086,19701,-14801
28087,16621,13865
28088,-23303,2600
28089,1272,-30153
28090,20718,4661
28091,-6926,33317
28092,-22275,-8662
28093,22770,15907
28094,-15110,16923
28095,-12032,-26072
28096,20726,-11730
28097,-777,24099
28098,-27387,2594
28099,4355,-27088
28100,19706,7725
28101,-9985,21027
28102,-18168,-17876
28103,22781,-12749
28104,-24311,11822
28105,-6899,-17865
28106,26880,-2503
28107,-767,24110
28108,-25330,-11724
28109,15623,-25023
28110,19710,21047
28111,-20216,17967
28112,-10994,-13770
28113,19717,21036
28114,-15091,13862
28115,-5872,-15826
28116,8460,23075
28117,-23272,2594
28118,-2790,-21971
28119,26893,12839
28120,-5872,25115
28121,-16104,-11743
28122,16656,-15831
28123,7437,18976
28124,-18154,10779
28125,-2792,-16860
28126,15633,-475
28127,-24291,-3545
28128,12567,-20942
28129,23820,11821
28130,-15084,16933
28131,-15076,-18897
28132,17684,-4558
28133,8464,22056
28134,-18151,4646
28135,5399,-18896
28136,26890,14889
28137,-8945,23070
28138,-17128,-16857
28139,14609,16927
28140,-20197,12825
28141,-3811,-21980
28142,25873,547
28143,-3821,22041
28144,-19171,-9698
28145,17685,-24022
28146,15630,11813
28147,-20200,15902
28148,-13025,-18904
28149,20757,-6612
28150,-23263,555
28151,4383,-20938
28152,20757,8754
28153,-9958,22056
28154,-21211,-18894
28155,16669,-12743
28156,12567,23086
28157,-24285,11817
28158,-2779,-25034
28159,23834,-5575
28160,-4835,23086
28161,-25302,-6606
28162,15651,13868
28163,-20179,14885
28164,-11981,-16850
28165,25895,-8653
28166,8483,26151
28167,-25296,-1496
28168,2351,-21965
28169,22820,10798
28170,-15060,24099
28171,-14029,-13782
28172,17707,-16845
28173,-19147,8751
28174,-3785,-22981
28175,21805,-6593
28176,-3793,28210
28177,-26308,-5579
28178,15669,-22975
28179,24873,15930
28180,-21196,15923
28181,-11974,-19907
28182,24878,-6591
28183,4396,29235
28184,-25287,-460
28185,32042,14893
28186,-7890,26145
28187,-17097,-14807
28188,18734,-15823
28189,12584,27172
28190,-24268,7713
28191,1331,-24019
28192,28965,556
28193,-5848,28191
28194,-19150,-9692
28195,16682,-22992
28196,-21195,21030
28197,-15043,-19920
28198,23858,-8651
28199,9518,29223
28200,-26309,-2519
28201,5433,-24011
28202,24877,9777
28203,-10957,22055
28204,-22210,-18895
28205,20788,-13768
28206,11567,27179
28207,-25284,9767
28208,29998,-7637
28209,-6862,27166
28210,-24258,-6622
28211,15671,-22994
28212,18734,16934
28213,-20168,15903
28214,-11970,-20950
28215,27953,-7634
28216,8493,26146
28217,-20169,-3548
28218,3382,-26063
28219,-11972,24102
28220,-20154,-18896
28221,18749,-16839
28222,13623,26157
28223,-26300,7722
28224,-3770,-28104
28225,27961,-455
28226,-6851,30251
28227,-28341,-9680
28228,16707,-19910
28229,27958,14899
28230,-20160,14892
28231,24884,-7632
28232,5426,25124
28233,-25281,-2522
28234,318,-24014
28235,28976,16938
28236,-11978,25118
28237,-18113,-16857
28238,20789,-18895
28239,14638,27172
28240,-24262,7713
28241,-4803,-22995
28242,-1730,28192
28243,-24246,-8667
28244,14659,-24015
28245,26934,20008
28246,-24254,18975
28247,-16054,-20950
28248,27965,-9681
28249,4411,28194
28250,-28343,-1501
28251,5447,-25040
28252,30009,12842
28253,-11969,20001
28254,14648,-22995
28255,10547,27168
28256,-25280,13850
28257,-2750,-28120
28258,35121,-2518
28259,-2765,28189
28260,-24257,-5600
28261,13625,-26067
28262,22830,17957
28263,-25285,19996
28264,-16061,-20953
28265,14652,31256
28266,-28342,2583
28267,-693,-29146
28268,27966,13856
28269,-7870,25108
28270,-22195,-16867
28271,20803,-16858
28272,12605,31255
28273,-25270,10770
28274,-2740,-31198
28275,31037,-477
28276,-12988,29205
28277,12606,-26078
28278,23859,16922
28279,-21186,23055
28280,-18105,-21990
28281,27962,-7650
28282,7479,26130
28283,-30394,-2540
28284,-1721,-26079
28285,31032,17945
28286,-15040,30219
28287,-19126,-19947
28288,15683,26121
28289,-23217,15874
28290,-6829,-32238
28291,27974,-2540
28292,-697,32261
28293,-24237,-506
28294,16715,-24046
28295,31036,16906
28296,-23224,18945
28297,-15024,-22004
28298,27971,-9711
28299,5441,30211
28300,1344,-24049
28301,31025,9739
28302,-8906,25087
28303,-25277,-18935
28304,20793,-24043
28305,12595,28168
28306,-25280,19967
28307,-7868,-31217
28308,30006,-2543
28309,-713,31234
28310,-26300,-4603
28311,32053,14846
28312,-18114,20980
28313,-17081,-19970
28314,28985,-7678
28315,8501,29172
28316,-29372,5618
28317,2371,-30207
28318,27958,7678
28319,-10948,24051
28320,-24248,-22018
28321,18751,-22007
28322,13625,29179
28323,-6851,-29174
28324,32046,-8689
28325,-3792,27138
28326,-26307,-7674
28327,16693,-27116
28328,28967,14861
28329,-18128,24066
28330,-17095,-18932
28331,33065,-9711
28332,10532,24070
28333,-30413,517
28334,29989,10752
28335,-14036,35311
28336,-26311,-16904
28337,21807,-24060
28338,18726,23033
28339,-20176,14834
28340,-9931,-29183
28341,27944,-4604
28342,-2774,35315
28343,-30407,-4618
28344,18736,-28156
28345,26915,17916
28346,-23249,-23032
28347,28961,-15856
28348,10524,24069
28349,-30421,5635
28350,2346,-24049
28351,29980,8715
28352,-4833,29181
28353,-27347,-20984
28354,23842,-23020
28355,13596,27143
28356,-29397,17919
28357,27934,-5630
28358,-737,35313
28359,-25300,496
28360,13606,-24068
28361,22811,10743
28362,-22234,24044
28363,-23246,-21001
28364,26917,-11779
28365,15646,29167
28366,-26325,6636
28367,-724,-29189
28368,32029,7672
28369,-28373,-14848
28370,19746,-20981
28371,15643,25087
28372,-25304,17911
28373,-7892,-28155
28374,32029,-8694
28375,4379,29180
28376,-33492,-2562
28377,14629,-25077
28378,23834,11782
28379,-23258,25082
28380,28952,-10752
28381,14609,27123
28382,-34526,4593
28383,-7898,-32255
28384,28952,4607
28385,-7908,33263
28386,-25303,-11787
28387,21791,-19969
28388,20757,25075
28389,-24287,15852
28390,-7899,-32260
28391,27928,-8703
28392,-29401,-510
28393,16671,-27120
28394,30992,12810
28395,-16104,24063
28396,-20190,-23029
28397,23831,-15853
28398,12561,24072
28399,-32479,8708
28400,288,-26095
28401,35087,7694
28402,-9964,29184
28403,17676,-26099
28404,21762,27136
28405,-26353,23029
28406,-10987,-26110
28407,22794,-6650
28408,4360,33270
28409,-23276,-1545
28410,14605,-20990
28411,23810,10749
28412,-23282,25073
28413,-22247,-22020
28414,23822,-13821
28415,-27364,9727
28416,-4833,-24053
28417,29969,1546
28418,-8938,24063
28419,-27356,-11771
28420,16668,-20976
28421,18707,25092
28422,-22242,19963
28423,-9949,-24057
28424,26902,-7669
28425,3349,31228
28426,6418,-25079
28427,24838,12803
28428,-18161,24056
28429,-19175,-17919
28430,27916,-16886
28431,15621,27133
28432,-31467,3580
28433,-4840,-30197
28434,28938,4617
28435,-3828,32250
28436,-25319,-9729
28437,16657,-20982
28438,-21220,16898
28439,-8927,-26097
28440,21783,-7661
28441,2326,29189
28442,-28380,-506
28443,10527,-25069
28444,27922,12813
28445,-16102,24066
28446,-18141,-14838
28447,25879,-16877
28448,10514,24072
28449,-1773,-21997
28450,29957,5649
28451,-762,30211
28452,-24302,-8696
28453,16650,-25067
28454,20736,18956
28455,-24308,17924
28456,-14061,-26095
28457,24839,-3565
28458,3334,29189
28459,-21231,-506
28460,8461,-25069
28461,-14060,27142
28462,-23264,-19952
28463,18711,-16871
28464,12561,25101
28465,-22244,10760
28466,283,-20973
28467,26894,530
28468,-7918,26118
28469,-22243,-10740
28470,9497,-18922
28471,21775,23051
28472,-9964,-25064
