Sample_Index,col0,col1
2896,53357,22668
2897,49237,29822
2898,43072,41066
2899,38957,36952
2900,49173,36934
2901,50173,23611
2902,48102,21553
2903,58314,9261
2904,57263,6186
2905,57236,7207
2906,60279,-984
2907,55133,1063
2908,52036,5157
2909,60199,13343
2910,67335,22548
2911,57068,20490
2912,50900,10245
2913,57017,7170
2914,63131,-4092
2915,62077,-15348
2916,56930,-7152
2917,57926,-12266
2918,63016,-5095
2919,67080,21519
2920,47601,36861
2921,35296,51173
2922,16856,59337
2923,1495,63403
2924,-9764,63373
2925,-31252,57202
2926,-35330,42846
2927,-37359,43849
2928,-54740,30523
2929,-44478,19250
2930,-52644,26406
2931,-75135,15135
2932,-56675,-8412
2933,-53576,-21713
2934,-44338,-51383
2935,-32034,-56475
2936,-17689,-49282
2937,-9492,-55398
2938,-1299,-63558
2939,9961,-58409
2940,-1302,-56333
2941,1769,-57328
2942,-5396,-58323
2943,-12557,-50106
2944,-4362,-58269
2945,10993,-63358
2946,39646,-40810
2947,41674,-29531
2948,36537,-27469
2949,54943,-18244
2950,62081,-20282
2951,55910,-10037
2952,59977,-9008
2953,65066,-3886
2954,56847,-9001
2955,56820,-18208
2956,48605,-26387
2957,44488,-35585
2958,43443,-41708
2959,56728,-31452
2960,63865,-22225
2961,46435,-25284
2962,36178,-36530
2963,40255,-41629
2964,21813,-49796
2965,-3785,-52842
2966,-18112,-69192
2967,-31408,-54829
2968,-46745,-42520
2969,-57980,-6676
2970,-63069,15845
2971,-59967,25049
2972,-61984,15826
2973,-70141,21960
2974,-51683,27067
2975,-41422,45477
2976,-33213,51596
2977,-11703,66924
2978,-8626,53586
2979,21060,59701
2980,39473,55578
2981,55830,27917
2982,59897,10504
2983,53727,-19182
2984,46537,-30431
2985,30139,-38604
2986,57759,-39608
2987,41355,-51870
2988,17795,-54915
2989,8575,-65123
2990,-640,-59973
2991,-23156,-55849
2992,-42591,-44563
2993,-57922,-26118
2994,-60964,-9729
2995,-56840,22005
2996,-41459,53723
2997,-18921,50627
2998,-28123,61861
2999,-35273,60808
3000,-30138,61802
3001,-8629,64843
3002,8775,70953
3003,14912,59660
3004,39469,54514
3005,51732,45276
3006,53754,29902
3007,53728,13512
3008,63937,-1847
3009,58789,-31527
3010,44432,-38676
3011,52599,-36610
3012,60762,-33521
3013,47427,-33504
3014,35122,-40652
3015,46364,-32444
3016,47365,-48804
3017,38131,-50827
3018,28901,-45684
3019,22746,-57943
3020,-805,-59961
3021,-13086,-53790
3022,-22291,-65022
3023,-22280,-48614
3024,-16128,-55754
3025,-5885,-47538
3026,8447,-49561
3027,3326,-58748
3028,18677,-62813
3029,17645,-60735
3030,15590,-60705
3031,23771,-54534
3032,16595,-52460
3033,8399,-56528
3034,1230,-60594
3035,-18217,-48282
3036,-27419,-50305
3037,-21264,-61538
3038,-7948,-53319
3039,-3850,-59433
3040,1269,-59403
3041,7410,-55279
3042,-11016,-58322
3043,-21245,-55223
3044,-29422,-48031
3045,-44760,-45960
3046,-44738,-42867
3047,-59045,-23399
3048,-61063,-9058
3049,-61033,-2912
3050,-56909,159
3051,-56881,-7005
3052,-49688,-15189
3053,-54781,-17228
3054,-59871,-19266
3055,-54724,-28468
3056,-52650,-21289
3057,-42389,-23325
3058,-33156,-39689
3059,-29045,-43763
3060,-38242,-40671
3061,-47434,-38604
3062,-26940,-61102
3063,3779,-54931
3064,23224,-51833
3065,47777,-25196
3066,65154,11663
3067,42606,39292
3068,47703,47461
3069,32328,56650
3070,2631,56623
3071,-28075,47384
3072,-38296,35079
3073,-48512,36086
3074,-54629,26857
3075,-53578,2280
3076,-59692,-18191
3077,-28957,-39675
3078,11998,-61149
3079,47815,-34508
3080,60074,-2762
3081,49810,12592
3082,49786,35103
3083,25198,63744
3084,-4495,58596
3085,-37244,60615
3086,-42343,47280
3087,-59721,37022
3088,-59691,157
3089,-48403,-24407
3090,-18697,-45888
3091,13041,-48936
3092,52952,-27418
3093,59068,16606
3094,48805,41162
3095,34453,64683
3096,-11621,58511
3097,-39249,48248
3098,-56629,17520
3099,-58648,-5005
3100,-50431,-16261
3101,-43241,-37746
3102,-2279,-53080
3103,23310,-44866
3104,52981,-6974
3105,56026,25782
3106,7895,55451
3107,-15649,59518
3108,-39181,46184
3109,-53490,21598
3110,-58581,-16282
3111,-44223,-31626
3112,-21684,-43892
3113,-10414,-56152
3114,24391,-48960
3115,48944,-28466
3116,56085,5324
3117,40706,35003
3118,6911,57503
3119,-31985,53381
3120,-63697,20603
3121,-57524,-13182
3122,-39072,-40810
3123,863,-60236
3124,29521,-49971
3125,55095,-21288
3126,60186,4310
3127,47875,28872
3128,27382,61610
3129,-18688,59533
3130,-58595,24705
3131,-31955,-48999
3132,12072,-58186
3133,39701,-33593
3134,61176,11458
3135,51935,40111
3136,9947,68750
3137,-15645,57458
3138,-48389,31843
3139,-60647,14428
3140,-56523,-13213
3141,-40119,-39817
3142,-13488,-52079
3143,25412,-40795
3144,61223,164
3145,57100,40081
3146,22274,53367
3147,-6394,60506
3148,-30954,48195
3149,-56526,20537
3150,-58545,-20413
3151,-42140,-37802
3152,-15508,-51089
3153,7017,-63346
3154,20320,-44892
3155,53063,-28494
3156,47920,38048
3157,-2254,67711
3158,-49333,39020
3159,-50332,-6033
3160,-49283,-30594
3161,-6271,-51049
3162,29555,-39765
3163,51035,-13134
3164,56128,17578
3165,34608,42134
3166,3887,54396
3167,-16584,60511
3168,-45233,31824
3169,-63633,-20390
3170,-16520,-53132
3171,32617,-39800
3172,52048,-25451
3173,57141,7314
3174,61208,21640
3175,47873,49264
3176,7934,60499
3177,-27892,58423
3178,-39136,44066
3179,-47304,40974
3180,-42163,35837
3181,-62612,27632
3182,-56440,-6156
3183,-29801,-52210
3184,-1128,-55255
3185,11155,-48063
3186,23432,-52133
3187,33656,-41872
3188,38758,-34687
3189,52045,-36717
3190,54067,-23393
3191,53018,-18264
3192,49922,-27466
3193,30452,-38711
3194,20203,-53021
3195,38617,-42760
3196,47810,-25339
3197,53928,-21232
3198,44691,-39644
3199,26247,-46789
3200,10882,-47789
3201,-12663,-48789
3202,-36197,-43647
3203,-46414,-34414
3204,-57649,-22115
3205,-52503,8601
3206,-29960,58749
3207,9972,64862
3208,32485,49478
3209,34517,58666
3210,39618,53520
3211,45740,28930
3212,53906,-7930
3213,33410,-30443
3214,14971,-58062
3215,-14717,-58033
3216,-43367,-45722
3217,-47439,-17041
3218,-53556,23908
3219,-21801,62790
3220,20174,63783
3221,42682,44306
3222,47779,40191
3223,66179,24819
3224,58983,-1804
3225,55884,-38649
3226,25152,-53982
3227,-22964,-56002
3228,-35234,-38575
3229,-57733,-12968
3230,-64869,10579
3231,-43343,45373
3232,3760,58657
3233,50840,32018
3234,53886,-5867
3235,54884,-15075
3236,48717,-23255
3237,32318,-37572
3238,3645,-54953
3239,-31155,-41620
3240,-58774,-13965
3241,-52604,19818
3242,-38249,42326
3243,-15713,64823
3244,22165,66839
3245,54907,33031
3246,56928,-18160
3247,36431,-41691
3248,19014,-64187
3249,-3512,-51873
3250,-8627,-44683
3251,-49562,-41590
3252,-52608,-1653
3253,-50535,24959
3254,-33110,47464
3255,-6482,64841
3256,15015,60716
3257,45713,29982
3258,56950,5404
3259,40547,-39632
3260,20058,-65200
3261,2649,-59027
3262,-12704,-58998
3263,-14744,-55898
3264,-40324,-38471
3265,-62821,-23099
3266,-58696,3524
3267,-52526,26040
3268,-36124,42404
3269,-12565,56713
3270,9959,72038
3271,34519,58698
3272,52926,19777
3273,56995,-5820
3274,52874,-19122
3275,54896,-18089
3276,54870,-31385
3277,34374,-37510
3278,4676,-53867
3279,-6584,-53840
3280,-30121,-46649
3281,-57740,-21038
3282,-66923,15819
3283,-42326,39352
3284,-8529,67991
3285,30369,52606
3286,48778,18805
3287,53872,-1674
3288,57940,-9861
3289,47677,-30326
3290,26161,-47710
3291,-4556,-53827
3292,-30141,-48683
3293,-51619,-11813
3294,-61828,19922
3295,-39280,43453
3296,-14696,66973
3297,29322,54659
3298,53872,16763
3299,48729,-18044
3300,34377,-44646
3301,40502,-51788
3302,9778,-53809
3303,-16837,-57876
3304,-56745,-35330
3305,-59787,-6654
3306,-52593,24055
3307,-33120,48608
3308,-7516,73149
3309,24217,61855
3310,33417,33167
3311,49777,-2671
3312,53847,-45656
3313,25163,-43586
3314,31292,-55846
3315,17972,-53771
3316,11823,-51697
3317,-10699,-58836
3318,-30140,-45501
3319,-44454,-33196
3320,-48526,-37273
3321,-40314,-33160
3322,-43364,-31096
3323,-59718,-21869
3324,-64806,8847
3325,-55562,28290
3326,-63722,40559
3327,-55502,12905
3328,-52404,-13712
3329,-48284,-14728
3330,-60542,-25979
3331,-67676,-11637
3332,-60478,-8560
3333,-53283,-20837
3334,-62468,-27991
3335,-52202,-39235
3336,-47059,-39215
3337,-55224,-24866
3338,-55197,-20759
3339,-58240,-19725
3340,-36718,-43255
3341,-13159,-55515
3342,21647,-51393
3343,36989,-50344
3344,46183,-31896
3345,65607,-29833
3346,59434,-17536
3347,54288,6014
3348,62450,21364
3349,57303,41824
3350,54205,35663
3351,54179,39740
3352,37777,60191
3353,15242,69374
3354,-17517,52965
3355,-43095,36564
3356,-58426,25288
3357,-60444,7877
3358,-59390,-6455
3359,-52196,-28968
3360,-31700,-46353
3361,-17355,-52471
3362,-25534,-48351
3363,-25521,-48327
3364,-19367,-50350
3365,88,-55442
3366,21582,-47226
3367,36924,-40038
3368,55329,-14430
3369,52232,19353
3370,59371,23438
3371,57296,37756
3372,30658,37738
3373,31667,57167
3374,12206,55093
3375,8107,66325
3376,25503,63223
3377,8092,59099
3378,1947,72376
3379,-13406,73365
3380,-35916,66165
3381,-51250,40546
3382,-64530,24151
3383,-49145,12881
3384,-50144,11852
3385,-63425,12870
3386,-66464,7747
3387,-52102,-8632
3388,-60264,-2486
3389,-64328,8774
3390,-57132,26170
3391,-49939,16946
3392,-55032,15915
3393,-60122,9767
3394,-50881,-4566
3395,-54950,-15822
3396,-56970,-26049
3397,-61036,-6589
3398,-50771,-444
3399,-56887,-7608
3400,-57882,-13745
3401,-57853,-12714
3402,-71130,4692
3403,-58813,19019
3404,-55713,22081
3405,-59779,12859
3406,-50538,4665
3407,-45395,-17854
3408,-37184,-46503
3409,-38189,-46480
3410,-35099,-42363
3411,-39175,-44389
3412,-23803,-51531
3413,-10485,-45364
3414,-18667,-58647
3415,-28892,-53500
3416,-43206,-42215
3417,-46255,-38100
3418,-33950,-25799
3419,-23698,-40115
3420,-14474,-51353
3421,1909,-57468
3422,-9350,-54369
3423,-1157,-57412
3424,-24696,-58407
3425,-20589,-44049
3426,-8296,-49144
3427,-13409,-52190
3428,-30801,-41929
3429,-52279,-34744
3430,-49182,-28586
3431,-55298,-16290
3432,-50153,-29587
3433,-23517,-42878
3434,-18388,-45927
3435,-25543,-52045
3436,-35765,-37690
3437,-43935,-29483
3438,-61313,-17186
3439,-53095,-15130
3440,-49998,-15122
3441,-58161,237
3442,-42780,31966
3443,-27406,54468
3444,-4875,63653
3445,-8966,65669
3446,2297,59496
3447,-1798,64585
3448,7415,76836
3449,26858,63493
3450,42198,50157
3451,60601,26593
3452,68760,13275
3453,57468,-5154
3454,53346,-25621
3455,29780,-50172
3456,-5033,-62429
3457,-23453,-50116
3458,-38794,-43950
3459,-45939,-30623
3460,-42846,-31631
3461,-56130,-3981
3462,-56102,23656
3463,-41745,42068
3464,-11019,57400
3465,-7943,67607
3466,21743,63480
3467,57555,35815
3468,65715,-2071
3469,42143,-33798
3470,11418,-54251
3471,-3940,-61389
3472,-24408,-47030
3473,-55101,-26537
3474,-42792,-20383
3475,-57100,-926
3476,-48884,26709
3477,-13037,60472
3478,10510,60443
3479,16646,56320
3480,54508,39917
3481,57552,-22535
3482,33984,-41970
3483,12474,-47067
3484,-837,-52161
3485,-21306,-48041
3486,-39718,-42900
3487,-39698,-35714
3488,-54007,-17273
3489,-64215,13441
3490,-36549,50281
3491,-24249,53327
3492,3398,60466
3493,22843,51225
3494,48420,8213
3495,59655,-19425
3496,33015,-57285
3497,-17152,-51116
3498,-21237,-50067
3499,-30438,-43901
3500,-43728,-39785
3501,-63153,-14178
3502,-56981,33934
3503,-17036,58482
3504,13678,70736
3505,26977,67631
3506,47434,47128
3507,57646,-3046
3508,29984,-53196
3509,-10970,-69546
3510,-39622,-42901
3511,-54955,-23433
3512,-54928,-2951
3513,-58995,-6020
3514,-55895,36970
3515,-16974,62540
3516,30116,52275
3517,39313,29733
3518,58741,13343
3519,61783,-7133
3520,42307,-28623
3521,-29358,-54196
3522,-64142,-14253
3523,-56946,16459
3524,-49753,60462
3525,-21070,61456
3526,-7754,66544
3527,7603,62418
3528,57751,25542
3529,47488,-6198
3530,36207,-43040
3531,14696,-53253
3532,-28298,-55273
3533,-33401,-12259
3534,-46690,28687
3535,-12891,59378
3536,37267,59350
3537,40320,39875
3538,57700,25527
3539,63813,15280
3540,54571,-11338
3541,28957,-49201
3542,-3809,-57364
3543,-33488,-43006
3544,-44730,-29679
3545,-64154,-7147
3546,-49793,23562
3547,-30322,57326
3548,12680,74698
3549,35191,46004
3550,55644,25512
3551,59711,28571
3552,55588,12182
3553,55561,-1129
3554,50417,-22621
3555,43228,-38985
3556,20690,-56365
3557,19657,-58384
3558,7366,-56308
3559,-15154,-56280
3560,-46875,-44994
3561,-44805,-26549
3562,-55018,74
3563,-65226,12356
3564,-60076,-8120
3565,-39576,-13233
3566,-41603,-11179
3567,-64099,-19361
3568,-52809,3166
3569,-65065,-6047
3570,-64009,6238
3571,-52719,18517
3572,-49622,19532
3573,-55738,32828
3574,-36264,52259
3575,-16799,56328
3576,-20884,62442
3577,-34179,40919
3578,-46444,43970
3579,-49491,37808
3580,-44349,44955
3581,-44327,51075
3582,-34070,64356
3583,-35076,67396
3584,-22776,54058
3585,-24811,54032
3586,-4328,58100
3587,15121,67284
3588,34561,52923
3589,51944,40616
3590,35543,49808
3591,23244,50808
3592,29374,48737
3593,43689,43596
3594,56974,42552
3595,56947,39461
3596,59990,17949
3597,53820,-2529
3598,58912,-15833
3599,52743,-28107
3600,39412,-46516
3601,11759,-52634
3602,-4622,-52608
3603,-10760,-45417
3604,-7684,-57676
3605,-13821,-56624
3606,-15861,-51478
3607,-33252,-46335
3608,-35282,-42218
3609,-42429,-31962
3610,-42408,-14546
3611,-58763,2861
3612,-54640,7978
3613,-44378,20257
3614,-26956,55047
3615,-23872,60138
3616,-24883,59086
3617,-42270,68269
3618,-23826,52884
3619,-18696,66164
3620,-9475,56921
3621,-18681,54847
3622,-1272,64032
3623,21246,55813
3624,32495,58857
3625,44762,43476
3626,61117,28103
3627,48806,9667
3628,56971,-2619
3629,51826,-12852
3630,67154,-9775
3631,60981,-4652
3632,51740,-11814
3633,65021,-33301
3634,59872,-31237
3635,48585,-18939
3636,42421,-32235
3637,29095,-54736
3638,4517,-57779
3639,-602,-47515
3640,-23118,-57726
3641,-26177,-68956
3642,-11835,-48452
3643,-10805,-55592
3644,13765,-57611
3645,10688,-57582
3646,19895,-56530
3647,25003,-47290
3648,30109,-55454
3649,47494,-48262
3650,39283,-36979
3651,43358,-30819
3652,49478,-36944
3653,51501,-30784
3654,52500,-30768
3655,42240,-20517
3656,66784,9175
3657,62658,23500
3658,54440,26560
3659,37014,50088
3660,31879,60299
3661,38005,57200
3662,31846,59220
3663,40019,58168
3664,36929,36647
3665,44076,53006
3666,47125,46840
3667,49149,24301
3668,45032,35548
3669,34776,57025
3670,35783,49833
3671,7108,63115
3672,8129,63085
3673,7102,63055
3674,-65,67119
3675,-7229,78345
3676,-6201,67049
3677,-4150,55758
3678,969,63919
3679,10181,62865
3680,18365,63858
3681,21427,54616
3682,14253,62778
3683,9129,67865
3684,-4180,63738
3685,-83,57566
3686,-1106,60609
3687,7083,65697
3688,19362,62595
3689,30612,55400
3690,49021,50256
3691,48998,26691
3692,63304,11326
3693,48945,-12220
3694,54039,-30637
3695,59131,-32669
3696,38633,-29582
3697,56014,-28544
3698,52917,-34671
3699,35492,-43865
3700,34452,-49984
3701,30342,-43818
3702,23163,-48914
3703,12917,-65266
3704,18029,-59093
3705,8809,-60087
3706,1640,-68245
3707,-10642,-48765
3708,-401,-46694
3709,25187,-47694
3710,40528,-37435
3711,36415,-33322
3712,48680,-33305
3713,50704,-32265
3714,55797,-24061
3715,53723,-23025
3716,53697,-28131
3717,52648,-24023
3718,50576,-32199
3719,60787,-32183
3720,39264,-32167
3721,47433,-27033
3722,63786,-5526
3723,63755,13924
3724,59630,19035
3725,59601,30285
3726,45243,45623
3727,31916,61977
3728,28830,59900
3729,21652,54754
3730,3219,65986
3731,146,77213
3732,-4971,66941
3733,-17250,65885
3734,-32594,67900
3735,-47930,32045
3736,-62235,5419
3737,-51969,-16077
3738,-38638,-39609
3739,-9961,-54942
3740,18702,-48774
3741,35069,-43632
3742,40170,-33375
3743,48339,-27217
3744,52410,-6733
3745,59549,3506
3746,62591,14763
3747,53349,36250
3748,34900,46468
3749,1107,66916
3750,-5034,56649
3751,-36760,37175
3752,-44930,31016
3753,-54119,-1751
3754,-55116,-8914
3755,-49971,-19144
3756,-55064,-31416
3757,-40708,-40612
3758,-38641,-46733
3759,-33504,-41592
3760,-20182,-59994
3761,7463,-53823
3762,45329,-42538
3763,53495,-16929
3764,68822,5597
3765,52413,24018
3766,48294,50618
3767,41106,48547
3768,14475,63876
3769,-2931,68963
3770,-12141,69953
3771,-10088,60708
3772,-18271,54538
3773,-31567,54512
3774,-49974,38110
3775,-60184,20692
3776,-51966,-6952
3777,-45799,-29465
3778,-35541,-52991
3779,-36547,-59106
3780,-21176,-59077
3781,-16048,-58024
3782,-11946,-64136
3783,1365,-60010
3784,3412,-51792
3785,18763,-52790
3786,18754,-55834
3787,32051,-48642
3788,52506,-28148
3789,65786,-5617
3790,57566,22021
3791,46280,40434
3792,55469,39391
3793,35996,56772
3794,15509,75168
3795,2196,58756
3796,-4969,56681
3797,-16225,59724
3798,-20311,63789
3799,-21324,50453
3800,-50995,25865
3801,-54040,264
3802,-47872,-21229
3803,-24308,-44759
3804,-5873,-65207
3805,13577,-56987
3806,25853,-46724
3807,47334,-41583
3808,56523,-25186
3809,61613,2461
3810,66701,1436
3811,64622,14741
3812,47191,48510
3813,26698,57698
3814,8262,67905
3815,-30635,56614
3816,-55184,30999
3817,-58227,5397
3818,-45916,-17122
3819,-40776,-32466
3820,-10051,-55990
3821,8377,-55962
3822,26796,-54911
3823,49300,-38508
3824,51323,-35418
3825,63580,-11860
3826,63549,20898
3827,50213,27029
3828,31766,55674
3829,-8166,62812
3830,-26585,57664
3831,-44995,46378
3832,-60325,37144
3833,-58248,23821
3834,-57196,2316
3835,-55121,3339
3836,-57141,-2803
3837,-59160,-8942
3838,-51966,-26337
3839,-48870,-35535
3840,-21211,-52917
3841,4387,-55961
3842,50443,-47745
3843,55536,-23157
3844,61650,-1652
3845,69808,19843
3846,54422,39280
3847,34949,51543
3848,29815,59706
3849,27754,59677
3850,30811,52484
3851,9303,60647
3852,-11171,65735
3853,-19353,63656
3854,-28555,57484
3855,-53105,33916
3856,-63314,12406
3857,-59189,15471
3858,-57113,15464
3859,-61179,3175
3860,-61149,2150
3861,-61119,-11156
3862,-58018,-3986
3863,-63107,9322
3864,-65123,15459
3865,-62020,4193
3866,-60966,-10138
3867,-46607,-21391
3868,-34302,-53109
3869,-10744,-52059
3870,9732,-58174
3871,8704,-61216
3872,23029,-51974
3873,35300,-47854
3874,48589,-41689
3875,55730,-40645
3876,46492,-34484
3877,48517,-34467
3878,57705,-30356
3879,57677,-23176
3880,65837,-647
3881,64782,18800
3882,46328,31073
3883,41188,42317
3884,44239,35132
3885,46265,37162
3886,34984,49426
3887,41108,47355
3888,36994,49379
3889,51305,20697
3890,60492,11476
3891,55345,-10023
3892,59412,-5924
3893,60407,-803
3894,62425,4315
3895,57278,18642
3896,62368,3281
3897,57221,-17190
3898,55147,-26393
3899,53074,-21262
3900,52025,-20228
3901,47906,-23288
3902,50954,-38629
3903,28413,-52939
3904,26353,-47795
3905,34529,-43677
3906,35536,-37514
3907,58036,-13955
3908,59032,8569
3909,54910,14706
3910,60001,369
3911,60996,-6795
3912,60967,-17026
3913,53773,-3712
3914,52724,-12921
3915,47581,-18032
3916,35276,-41563
3917,12742,-53824
3918,3525,-67103
3919,2500,-55811
3920,7617,-54760
3921,448,-70085
3922,-575,-57768
3923,-15927,-54669
3924,-39459,-60783
3925,-36369,-47447
3926,-41468,-29000
3927,-39400,-30009
3928,-53709,-19759
3929,-56753,-7467
3930,-47513,9937
3931,-59771,6862
3932,-57694,-10540
3933,-59712,-20769
3934,-27954,-45322
3935,-14634,-59628
3936,-4391,-52434
3937,9941,-57525
3938,22219,-53402
3939,36538,-41093
3940,46756,-38002
3941,46734,-34912
3942,42618,-44106
3943,39527,-49201
3944,36438,-38941
3945,46656,-39945
3946,41516,-39925
3947,40473,-34788
3948,44548,-29653
3949,29174,-51132
3950,-521,-57248
3951,-33272,-48008
3952,-47584,-29561
3953,-53701,-8053
3954,-50604,35962
3955,-13733,64603
3956,20050,60478
3957,43581,41002
3958,56866,42006
3959,55815,28680
3960,67047,33784
3961,60874,30698
3962,48563,32731
3963,54681,30669
3964,50561,37819
3965,34161,48036
3966,18792,50060
3967,12642,66412
3968,12636,55122
3969,347,65331
3970,-28311,64276
3971,-46720,59128
3972,-51814,34536
3973,-59976,15073
3974,-52782,-9498
3975,-51732,-12563
3976,-43518,-24838
3977,-59872,-17661
3978,-62913,-15605
3979,-59811,-3315
3980,-59781,-242
3981,-58728,20229
3982,-52558,43760
3983,-37179,49880
3984,-29996,62138
3985,-25887,62108
3986,-14615,56961
3987,-8466,61028
3988,7915,65093
3989,27358,67109
3990,47815,49677
3991,54957,28160
3992,53907,22006
3993,58999,-1545
3994,64088,-10755
3995,54846,-22008
3996,43561,-41443
3997,48658,-24023
3998,62964,-8658
3999,55769,26146
4000,41413,49674
4001,22970,58862
4002,-8769,68045
4003,-18999,63918
4004,-40483,49558
4005,-48651,32135
4006,-66026,28026
4007,-52688,21872
4008,-54709,29026
4009,-46494,43341
4010,-34189,50485
4011,-37242,52508
4012,-25965,62718
4013,-9576,58594
4014,17040,58566
4015,37502,41138
4016,56931,9390
4017,52810,-29507
4018,24127,-49962
4019,-12730,-51984
4020,-40358,-46841
4021,-58761,-7925
4022,-55661,19714
4023,-48469,40175
4024,-60727,27874
4025,-63767,21720
4026,-58618,6357
4027,-55518,-8998
4028,-53443,-8993
4029,-40111,-21270
4030,-28832,-40706
4031,-23700,-53991
4032,-14476,-56011
4033,6002,-50866
4034,27493,-46747
4035,32598,-41606
4036,51006,-31350
4037,66334,-6770
4038,60161,40315
4039,35568,52578
4040,3823,61764
4041,-6413,64805
4042,-25856,56586
4043,-33007,48371
4044,-42202,47324
4045,-42181,39113
4046,-57512,32953
4047,-55436,37031
4048,-51314,49295
4049,-50265,40060
4050,-56381,33900
4051,-60447,-5009
