Sample_Index,Value
519,0.11560745
520,0.13582137
521,0.15326182
522,0.16799471
523,0.17779559
524,0.18342424
525,0.19005584
526,0.20204556
527,0.21627935
528,0.22302961
529,0.21943290
530,0.21495880
531,0.21852957
532,0.22802363
533,0.23252900
534,0.22378697
535,0.20505772
536,0.18003721
537,0.14223004
538,0.08897232
539,0.02952348
540,-0.02568353
541,-0.06937040
542,-0.10064960
543,-0.12631479
544,-0.14785800
545,-0.16191636
546,-0.17163554
547,-0.17816922
548,-0.17771784
549,-0.17194010
550,-0.16372751
551,-0.15673869
552,-0.15929119
553,-0.16981478
554,-0.17760867
555,-0.18207687
556,-0.18582453
557,-0.18107175
558,-0.15995910
559,-0.12584849
560,-0.08925623
561,-0.05534001
562,-0.02056017
563,0.01461436
564,0.04276921
565,0.06100283
566,0.07204393
567,0.07790676
568,0.07825965
569,0.07176063
570,0.05843990
571,0.04144920
572,0.02959400
573,0.02984675
574,0.03176385
575,0.02309522
576,0.01319000
577,0.00832522
578,-0.00430541
579,-0.02678092
580,-0.04835939
581,-0.06811952
582,-0.08924816
583,-0.11123263
584,-0.13101100
585,-0.14196000
586,-0.14561850
587,-0.15185351
588,-0.16057559
589,-0.16725574
590,-0.17442806
591,-0.18233497
592,-0.18926328
593,-0.19751827
594,-0.20423896
595,-0.20304040
596,-0.19604619
597,-0.18504245
598,-0.16320644
599,-0.13210567
600,-0.10462758
601,-0.08422049
602,-0.06779888
603,-0.05960105
604,-0.06114743
605,-0.06685273
606,-0.07182022
607,-0.07175254
608,-0.06840871
609,-0.06795599
610,-0.06778997
611,-0.06347306
612,-0.05258275
613,-0.02900494
614,-0.00144210
615,0.01012341
616,0.00899617
617,0.01078635
618,0.01342726
619,0.00664157
620,-0.01172367
621,-0.03065864
622,-0.03319133
623,-0.01994007
624,-0.00709533
625,0.00158481
626,0.01509734
627,0.03692659
628,0.06252093
629,0.08397168
630,0.09511137
631,0.09885247
632,0.10309578
633,0.10740072
634,0.10554740
635,0.09878777
636,0.09351990
637,0.09312925
638,0.09814655
639,0.10581285
640,0.11351569
641,0.12351147
642,0.13401973
643,0.13528012
644,0.12631409
645,0.12095256
646,0.12290346
647,0.11540238
648,0.09469776
649,0.08025138
650,0.07825958
651,0.07773470
652,0.07198060
653,0.05403479
654,0.02628473
655,0.01054409
656,0.01291461
657,0.01142353
658,-0.00645489
659,-0.02620211
660,-0.02508208
661,0.00066794
662,0.02194789
663,0.00177768
664,-0.04849160
665,-0.06586070
666,-0.02789214
667,0.01088155
668,0.01266690
669,-0.01035040
670,-0.03989565
671,-0.03898812
672,0.00656309
673,0.02538506
674,-0.02435475
